dong,area,price
광주광역시 광산구 운남동,49.55,14900
광주광역시 광산구 신창동,84.9429,42000
광주광역시 광산구 운남동,59.76,15600
광주광역시 북구 신용동,84.99,40000
광주광역시 광산구 산월동,84.7886,29300
광주광역시 북구 신용동,106.7627,71300
광주광역시 광산구 우산동,49.14,8400
광주광역시 북구 용두동,59.94,14000
광주광역시 광산구 장덕동,131.0902,94500
광주광역시 광산구 신창동,84.7886,23000
광주광역시 광산구 신창동,84.9429,33500
광주광역시 광산구 선암동,72.6814,33500
광주광역시 광산구 선암동,79.5181,35800
광주광역시 광산구 신창동,84.7886,23000
광주광역시 광산구 흑석동,84.7601,41300
광주광역시 광산구 하남동,84.8198,30300
광주광역시 광산구 운남동,59.88,15500
광주광역시 광산구 월곡동,59.04,13000
광주광역시 북구 연제동,82.411,43900
광주광역시 북구 신용동,60.4624,23400
광주광역시 광산구 수완동,116.27,96000
광주광역시 광산구 수완동,116.27,96000
광주광역시 북구 매곡동,100.0129,29000
광주광역시 북구 매곡동,59.95,12300
광주광역시 남구 봉선동,192.6903,198500
광주광역시 남구 노대동,121.2466,56000
광주광역시 남구 진월동,84.9,24000
광주광역시 남구 진월동,32.16,5100
광주광역시 남구 주월동,43.5572,9900
광주광역시 남구 백운동,84.9888,37600
광주광역시 서구 광천동,84.9405,60000
광주광역시 북구 운암동,84.7489,39800
광주광역시 서구 내방동,84.11,31000
광주광역시 서구 농성동,84.9752,57500
광주광역시 서구 쌍촌동,84.96,18000
광주광역시 동구 계림동,84.9964,53000
광주광역시 동구 계림동,84.9964,53000
광주광역시 서구 농성동,84.9752,57500
광주광역시 서구 농성동,84.9752,57500
광주광역시 남구 봉선동,84.9639,86900
광주광역시 남구 봉선동,84.83,48000
광주광역시 북구 풍향동,84.9833,44000
광주광역시 남구 서동,84.9373,37800
광주광역시 남구 서동,84.9373,37800
광주광역시 남구 임암동,84.9963,42500
광주광역시 남구 임암동,84.9963,42500
광주광역시 북구 오치동,72.94,9000
광주광역시 남구 봉선동,84.52,38000
광주광역시 남구 봉선동,129.6596,148500
광주광역시 북구 삼각동,42.51,6700
광주광역시 북구 일곡동,59.36,14700
광주광역시 남구 행암동,84.9184,41000
광주광역시 북구 용봉동,84.5458,28500
광주광역시 서구 화정동,84.94,19000
광주광역시 남구 방림동,59.9,29800
광주광역시 서구 동천동,84.858,45500
광주광역시 남구 진월동,59.92,14600
광주광역시 서구 치평동,59.955,21700
광주광역시 북구 매곡동,59.79,10500
광주광역시 북구 운암동,38.61,7500
광주광역시 서구 동천동,75.72,38500
광주광역시 북구 각화동,84.9796,43900
광주광역시 서구 금호동,59.82,15000
광주광역시 북구 각화동,84.745,37400
광주광역시 북구 각화동,84.9796,38000
광주광역시 동구 계림동,76.9879,60000
광주광역시 동구 계림동,113.8106,47500
광주광역시 북구 본촌동,158.9,65000
광주광역시 서구 풍암동,59.28,17000
광주광역시 북구 문흥동,49.95,9600
광주광역시 북구 문흥동,59.39,12800
광주광역시 동구 계림동,59.9055,34000
광주광역시 남구 방림동,59.96,13000
광주광역시 동구 계림동,113.8106,47500
광주광역시 서구 풍암동,82.6212,29400
광주광역시 서구 화정동,33.1261,8600
광주광역시 서구 쌍촌동,50.22,12400
광주광역시 서구 양동,59.85,11100
광주광역시 북구 동림동,52.89,10500
광주광역시 북구 일곡동,48.45,8100
광주광역시 동구 소태동,113.9295,60000
광주광역시 광산구 월계동,116.186,36500
광주광역시 북구 연제동,71.175,15000
광주광역시 북구 신용동,84.9839,51000
광주광역시 북구 신용동,84.5731,44000
광주광역시 광산구 도산동,83.547,23000
광주광역시 광산구 소촌동,59.985,8900
광주광역시 광산구 우산동,49.86,9400
광주광역시 광산구 우산동,84.9543,34700
광주광역시 광산구 수완동,116.27,100000
광주광역시 광산구 신창동,74.4762,35500
광주광역시 광산구 운남동,59.29,17900
광주광역시 광산구 운남동,59.76,12800
광주광역시 광산구 운남동,84.77,23500
광주광역시 광산구 장덕동,84.2801,32000
광주광역시 광산구 월곡동,60,13800
광주광역시 광산구 월곡동,84.03,24700
광주광역시 북구 신용동,84.2363,70500
광주광역시 북구 신용동,84.2363,70500
광주광역시 광산구 우산동,78.38,16600
광주광역시 광산구 우산동,44.52,9150
광주광역시 광산구 신창동,59.748,20400
광주광역시 광산구 신창동,84.976,34700
광주광역시 광산구 신창동,59.748,21200
광주광역시 광산구 월계동,60,23000
광주광역시 북구 신용동,65.6043,37500
광주광역시 광산구 소촌동,44.7,7700
광주광역시 광산구 소촌동,59.7128,16900
광주광역시 광산구 신가동,84.9366,48700
광주광역시 광산구 도산동,80.199,33150
광주광역시 북구 연제동,84.9934,41800
광주광역시 북구 운암동,59.8159,22500
광주광역시 동구 운림동,178.2,35000
광주광역시 서구 치평동,59.87,30450
광주광역시 북구 풍향동,71.0549,36500
광주광역시 북구 문흥동,59.965,13800
광주광역시 동구 운림동,139.66,24000
광주광역시 북구 일곡동,84.99,25500
광주광역시 북구 두암동,31.77,4000
광주광역시 북구 용봉동,84.5816,38000
광주광역시 남구 봉선동,84.73,20000
광주광역시 남구 봉선동,84.73,21000
광주광역시 남구 봉선동,84.64,23000
광주광역시 남구 봉선동,84.52,37900
광주광역시 서구 동천동,84.95,36900
광주광역시 남구 백운동,59.94,13125
광주광역시 서구 치평동,59.87,30450
광주광역시 북구 각화동,84.745,36700
광주광역시 동구 용산동,59.91,12000
광주광역시 남구 월산동,84.8942,38500
광주광역시 서구 화정동,60,16500
광주광역시 서구 마륵동,84.2343,52000
광주광역시 동구 계림동,119.936,74600
광주광역시 동구 계림동,119.936,74600
광주광역시 북구 운암동,84.9957,38000
광주광역시 북구 운암동,49.41,8900
광주광역시 북구 동림동,84.6815,40000
광주광역시 북구 각화동,72.9796,34300
광주광역시 북구 일곡동,59.36,19000
광주광역시 남구 진월동,84.93,16500
광주광역시 남구 봉선동,84.83,39000
광주광역시 북구 일곡동,59.36,15300
광주광역시 서구 풍암동,82.6212,28000
광주광역시 북구 용봉동,59.94,11000
광주광역시 북구 문흥동,101.925,31700
광주광역시 북구 운암동,84.7489,38500
광주광역시 북구 신용동,59.99,12750
광주광역시 북구 용두동,84.9821,42400
광주광역시 광산구 쌍암동,76.9179,46300
광주광역시 광산구 산정동,59.9368,19500
광주광역시 광산구 장덕동,129.084,79800
광주광역시 광산구 장덕동,84.967,37000
광주광역시 광산구 운남동,59.29,19500
광주광역시 광산구 운남동,59.7699,31100
광주광역시 광산구 수완동,84.1244,53400
광주광역시 광산구 월곡동,84.86,31900
광주광역시 광산구 신창동,84.986,24500
광주광역시 북구 연제동,84.9934,42000
광주광역시 북구 연제동,59.97,10400
광주광역시 광산구 운남동,49.83,16550
광주광역시 광산구 송정동,50.895,9300
광주광역시 광산구 운남동,49.83,15900
광주광역시 광산구 소촌동,36.3544,7500
광주광역시 광산구 산월동,84.9763,25500
광주광역시 광산구 운남동,59.76,15000
광주광역시 광산구 월계동,19.1513,4900
광주광역시 광산구 장덕동,84.9871,45250
광주광역시 광산구 월곡동,59.77,22200
광주광역시 광산구 신창동,59.94,14300
광주광역시 광산구 운남동,84.92,23500
광주광역시 북구 신용동,60.4624,25700
광주광역시 북구 신용동,84.3616,34000
광주광역시 북구 신용동,84.9976,48500
광주광역시 광산구 신창동,59.748,21700
광주광역시 광산구 수완동,84.3379,55500
광주광역시 광산구 흑석동,59.8832,34500
광주광역시 북구 중흥동,65.9034,21550
광주광역시 서구 치평동,59.91,16900
광주광역시 서구 금호동,84.891,36000
광주광역시 서구 광천동,113.7384,58500
광주광역시 북구 임동,73.339,51000
광주광역시 서구 쌍촌동,84.9888,44000
광주광역시 북구 일곡동,84.72,23800
광주광역시 북구 문흥동,59.91,8000
광주광역시 남구 주월동,70.185,11300
광주광역시 남구 노대동,75.77,26300
광주광역시 서구 화정동,84.9236,66000
광주광역시 남구 주월동,84.9399,44000
광주광역시 동구 소태동,84.64,25250
광주광역시 서구 치평동,84.93,38500
광주광역시 북구 동림동,64.2602,32500
광주광역시 서구 치평동,59.87,29400
광주광역시 남구 진월동,84.96,25000
광주광역시 북구 용봉동,146.179,63000
광주광역시 서구 치평동,164.965,90500
광주광역시 남구 행암동,84.9184,37500
광주광역시 남구 봉선동,126.026,98000
광주광역시 북구 삼각동,59.82,12000
광주광역시 남구 양림동,75.77,31000
광주광역시 북구 운암동,129.7907,58250
광주광역시 북구 유동,84.7468,44500
광주광역시 북구 운암동,76.6524,29000
광주광역시 서구 화정동,84.98,58200
광주광역시 서구 화정동,59.26,14500
광주광역시 서구 금호동,84.994,27000
광주광역시 남구 주월동,43.5572,12000
광주광역시 서구 화정동,116.035,25000
광주광역시 서구 화정동,85,18500
광주광역시 서구 화정동,59.85,15400
광주광역시 남구 진월동,32.16,4550
광주광역시 남구 진월동,32.16,3915
광주광역시 북구 용봉동,84.8797,31500
광주광역시 북구 일곡동,84.985,20500
광주광역시 북구 문흥동,49.95,7300
광주광역시 북구 문흥동,49.98,7800
광주광역시 북구 문흥동,84.84,24000
광주광역시 서구 풍암동,84.9996,23500
광주광역시 서구 풍암동,49.56,11500
광주광역시 북구 운암동,117.65,20500
광주광역시 남구 봉선동,167.366,136000
광주광역시 남구 백운동,84.99,15500
광주광역시 북구 중흥동,84.88,60000
광주광역시 북구 중흥동,59.98,40500
광주광역시 북구 매곡동,59.79,9900
광주광역시 서구 금호동,84.994,26500
광주광역시 동구 용산동,84.9024,43500
광주광역시 서구 치평동,59.88,15700
광주광역시 동구 학동,50.22,9000
광주광역시 서구 치평동,84.985,31000
광주광역시 서구 치평동,59.88,15700
광주광역시 남구 주월동,84.94,20500
광주광역시 남구 주월동,84.86,16500
광주광역시 북구 오치동,52.09,8250
광주광역시 광산구 신창동,38.9235,12000
광주광역시 광산구 도산동,84.9538,40000
광주광역시 광산구 월계동,92.115,25500
광주광역시 광산구 월곡동,47.07,9800
광주광역시 광산구 월곡동,84.72,16700
광주광역시 광산구 수완동,116.27,102500
광주광역시 광산구 산정동,32.28,6600
광주광역시 광산구 하남동,84.9817,41500
광주광역시 광산구 신창동,38.9235,12000
광주광역시 광산구 우산동,44.52,7500
광주광역시 광산구 우산동,44.52,7500
광주광역시 북구 신용동,60.4624,26000
광주광역시 북구 신용동,84.9893,42500
광주광역시 북구 신용동,84.9442,52000
광주광역시 광산구 장덕동,129.084,75300
광주광역시 광산구 장덕동,84.9649,51500
광주광역시 광산구 신가동,70.9346,30000
광주광역시 광산구 소촌동,58.14,8000
광주광역시 광산구 도산동,80.199,32800
광주광역시 광산구 월계동,19.9836,4500
광주광역시 북구 연제동,59.97,9300
광주광역시 광산구 우산동,76.7778,30700
광주광역시 광산구 우산동,49.86,8300
광주광역시 광산구 산정동,59.9368,18900
광주광역시 광산구 신가동,84.9366,41500
광주광역시 북구 연제동,59.97,10000
광주광역시 광산구 산정동,84.8198,25000
광주광역시 광산구 월곡동,84.72,16800
광주광역시 광산구 월곡동,49.32,10800
광주광역시 북구 양산동,84.6862,20500
광주광역시 광산구 비아동,39.68,7250
광주광역시 광산구 송정동,61.9349,30500
광주광역시 광산구 산정동,59.9368,18900
광주광역시 북구 오치동,133.9537,44000
광주광역시 서구 금호동,136.235,64500
광주광역시 북구 두암동,76.05,11500
광주광역시 동구 용산동,59.5439,38000
광주광역시 북구 용봉동,84.8358,30000
광주광역시 서구 치평동,59.94,21000
광주광역시 서구 풍암동,59.88,16500
광주광역시 서구 동천동,119.5762,57300
광주광역시 북구 오치동,133.9537,44000
광주광역시 남구 봉선동,140.1509,141000
광주광역시 서구 화정동,51.57,14800
광주광역시 남구 임암동,84.9963,45000
광주광역시 북구 삼각동,32.34,4440
광주광역시 북구 삼각동,59.82,13000
광주광역시 북구 풍향동,71.0589,39800
광주광역시 북구 문흥동,84.96,15900
광주광역시 서구 금호동,136.235,64500
광주광역시 북구 운암동,84.748,20000
광주광역시 서구 금호동,134.9432,71000
광주광역시 남구 방림동,75.83,32200
광주광역시 남구 방림동,59.91,10500
광주광역시 서구 풍암동,59.985,17500
광주광역시 동구 계림동,76.9879,62000
광주광역시 북구 일곡동,48.45,9000
광주광역시 북구 각화동,71.11,14000
광주광역시 서구 쌍촌동,84.981,42900
광주광역시 남구 월산동,59.85,12000
광주광역시 북구 일곡동,59.915,16900
광주광역시 서구 금호동,59.94,16000
광주광역시 북구 문흥동,49.95,8000
광주광역시 북구 우산동,68.77,12300
광주광역시 남구 주월동,84.52,19000
